date,open,close,sma5,km_signal,km_action,km_shares,lstm_signal,lstm_action,lstm_shares,lgbm_signal,lgbm_action,lgbm_shares,ppo_signal,ppo_action,ppo_shares,tfm_signal,tfm_action,tfm_shares,uv_signal,uv_action,uv_shares,td3_signal,td3_action,td3_shares
2024-02-20,2.58,2.55,2.57,mild_buy,hold,,strong_sell,sell,100,strong_sell,hold,,strong_buy,hold,,hold,hold,,disagree,hold,,strong_buy,hold,
2024-02-21,2.54,2.56,2.59,mild_buy,hold,,strong_sell,hold,,strong_sell,sell,14100,strong_buy,buy,11900,mild_sell,hold,,sell,hold,,strong_buy,buy,29800
2024-02-22,2.55,2.56,2.58,mild_buy,hold,,strong_sell,hold,,strong_buy,hold,,strong_buy,hold,,hold,hold,,buy,hold,,strong_sell,hold,
2024-02-23,2.56,2.56,2.56,mild_buy,hold,,strong_sell,hold,,strong_buy,buy,28400,strong_buy,hold,,hold,hold,,buy,buy,26200,strong_sell,sell,29800
2024-02-26,2.55,2.59,2.56,mild_sell,hold,,strong_sell,hold,,strong_buy,hold,,strong_buy,hold,,mild_sell,hold,,sell,hold,,strong_sell,hold,
2024-02-27,2.59,2.65,2.58,mild_sell,sell,21400,strong_sell,hold,,strong_sell,hold,,strong_buy,hold,,strong_sell,hold,,sell,sell,26200,strong_sell,hold,
2024-02-28,2.63,2.58,2.59,mild_buy,sell,10700,strong_sell,hold,,mild_sell,sell,28400,strong_buy,hold,,strong_buy,hold,,buy,hold,,strong_sell,hold,
2024-02-29,2.58,2.64,2.6,mild_buy,buy,16100,strong_sell,hold,,hold,hold,,strong_buy,hold,,strong_sell,buy,31200,disagree,buy,26300,strong_sell,hold,
2024-03-01,2.63,2.61,2.61,mild_buy,hold,,strong_buy,hold,,hold,hold,,strong_buy,hold,,mild_buy,sell,31200,buy,hold,,strong_buy,hold,
2024-03-04,2.62,2.59,2.61,mild_buy,buy,8000,strong_buy,buy,32700,mild_buy,hold,,strong_buy,hold,,hold,buy,15600,buy,hold,,strong_sell,buy,29100
2024-03-05,2.59,2.53,2.59,mild_buy,buy,4000,strong_buy,hold,,strong_sell,buy,14400,strong_buy,hold,,strong_buy,hold,,buy,hold,,strong_sell,sell,29100
2024-03-06,2.53,2.52,2.58,mild_buy,buy,2100,strong_buy,hold,,mild_sell,sell,14400,strong_buy,hold,,hold,buy,16200,buy,hold,,hold,hold,
2024-03-07,2.53,2.51,2.55,strong_sell,buy,1000,strong_buy,hold,,mild_sell,hold,,strong_buy,hold,,hold,hold,,disagree,hold,,strong_sell,hold,
2024-03-08,2.51,2.49,2.53,strong_sell,sell,42000,strong_buy,hold,,mild_sell,hold,,strong_buy,hold,,hold,hold,,disagree,hold,,strong_sell,hold,
2024-03-11,2.49,2.57,2.52,mild_buy,hold,,strong_buy,hold,,mild_sell,hold,,strong_buy,hold,,strong_sell,hold,,buy,hold,,strong_sell,hold,
2024-03-12,2.57,2.6,2.54,mild_buy,hold,,strong_buy,hold,,mild_sell,hold,,strong_buy,hold,,strong_sell,sell,31800,buy,hold,,strong_sell,hold,
2024-03-13,2.6,2.56,2.55,mild_buy,hold,,strong_buy,hold,,mild_sell,hold,,strong_buy,hold,,hold,hold,,buy,hold,,strong_sell,hold,
2024-03-14,2.57,2.54,2.55,strong_sell,hold,,strong_buy,hold,,mild_sell,hold,,strong_buy,hold,,hold,hold,,disagree,hold,,strong_sell,hold,
2024-03-15,2.54,2.59,2.57,mild_buy,hold,,strong_buy,hold,,mild_buy,hold,,strong_buy,hold,,strong_sell,hold,,buy,hold,,strong_sell,hold,
2024-03-18,2.59,2.58,2.57,mild_buy,hold,,strong_sell,hold,,strong_buy,hold,,strong_buy,hold,,hold,hold,,buy,hold,,strong_sell,hold,
2024-03-19,2.57,2.54,2.56,strong_sell,hold,,hold,sell,32700,hold,hold,,strong_buy,hold,,mild_buy,hold,,disagree,hold,,strong_sell,hold,
2024-03-20,2.53,2.55,2.56,strong_sell,hold,,mild_buy,hold,,mild_sell,hold,,strong_buy,hold,,mild_sell,buy,16100,sell,hold,,strong_sell,hold,
2024-03-21,2.51,2.43,2.54,strong_sell,hold,,mild_buy,buy,16700,strong_sell,hold,,hold,hold,,strong_buy,sell,8000,disagree,sell,26300,mild_buy,hold,
2024-03-22,2.42,2.35,2.49,strong_sell,hold,,mild_sell,buy,8600,strong_sell,hold,,hold,hold,,strong_buy,buy,25200,sell,hold,,strong_buy,buy,15600
2024-03-25,2.34,2.32,2.44,strong_sell,hold,,strong_buy,sell,12600,mild_sell,hold,,strong_buy,hold,,mild_buy,hold,,buy,hold,,strong_buy,buy,16100
2024-03-26,2.32,2.31,2.39,strong_sell,hold,,strong_buy,buy,21800,hold,hold,,strong_buy,hold,,mild_buy,hold,,buy,buy,28500,strong_buy,hold,
2024-03-27,2.31,2.27,2.34,strong_sell,hold,,mild_sell,hold,,hold,hold,,strong_buy,hold,,strong_buy,hold,,disagree,hold,,strong_buy,hold,
2024-03-28,2.27,2.29,2.31,strong_sell,hold,,mild_sell,sell,17200,mild_sell,hold,,strong_buy,hold,,mild_sell,hold,,sell,hold,,strong_buy,hold,
2024-03-29,2.29,2.28,2.29,strong_sell,hold,,mild_sell,sell,8600,strong_sell,hold,,strong_buy,hold,,mild_buy,sell,16600,sell,sell,28500,strong_buy,hold,
2024-04-01,2.28,2.34,2.3,strong_sell,hold,,mild_sell,sell,4300,strong_buy,hold,,strong_buy,hold,,strong_sell,buy,8300,sell,hold,,strong_buy,hold,
2024-04-02,2.34,2.31,2.3,strong_sell,hold,,mild_sell,sell,2200,hold,hold,,strong_buy,hold,,mild_buy,sell,25000,disagree,hold,,strong_buy,hold,
2024-04-03,2.31,2.3,2.3,strong_sell,hold,,mild_sell,sell,1100,mild_sell,hold,,strong_buy,hold,,hold,hold,,sell,hold,,strong_buy,hold,
2024-04-08,2.29,2.25,2.3,strong_sell,hold,,mild_sell,sell,500,hold,hold,,strong_buy,hold,,strong_buy,hold,,disagree,hold,,strong_buy,hold,
2024-04-09,2.25,2.29,2.3,strong_sell,hold,,mild_sell,sell,300,mild_sell,hold,,strong_buy,hold,,strong_sell,buy,34500,sell,hold,,strong_buy,hold,
2024-04-10,2.28,2.25,2.28,strong_sell,hold,,mild_sell,sell,100,mild_sell,hold,,strong_buy,hold,,strong_buy,sell,34500,sell,hold,,strong_buy,hold,
2024-04-11,2.25,2.24,2.27,strong_sell,hold,,mild_sell,sell,100,mild_sell,hold,,strong_buy,hold,,hold,buy,34900,sell,hold,,strong_buy,hold,
2024-04-12,2.24,2.19,2.24,strong_sell,hold,,mild_sell,hold,,mild_buy,hold,,hold,hold,,strong_buy,hold,,disagree,hold,,strong_buy,hold,
2024-04-15,2.18,2.16,2.23,strong_sell,hold,,mild_sell,hold,,mild_buy,buy,16900,hold,hold,,mild_buy,hold,,disagree,hold,,strong_buy,hold,
2024-04-16,2.14,2.09,2.19,strong_sell,hold,,mild_sell,hold,,strong_buy,buy,8600,strong_buy,hold,,strong_buy,hold,,buy,hold,,strong_buy,hold,
2024-04-17,2.09,2.19,2.17,strong_sell,hold,,mild_sell,hold,,mild_sell,buy,8800,strong_buy,hold,,strong_sell,hold,,sell,buy,31200,strong_buy,hold,
2024-04-18,2.18,2.17,2.16,strong_sell,hold,,mild_sell,hold,,strong_buy,sell,17100,strong_buy,hold,,mild_buy,sell,34900,buy,sell,31200,strong_buy,hold,
2024-04-19,2.18,2.17,2.16,strong_sell,hold,,mild_sell,hold,,mild_sell,hold,,strong_buy,hold,,hold,hold,,sell,hold,,strong_buy,hold,
2024-04-22,2.17,2.18,2.16,strong_sell,hold,,mild_sell,hold,,mild_sell,sell,8600,strong_buy,hold,,hold,hold,,sell,hold,,strong_buy,hold,
2024-04-23,2.18,2.19,2.18,strong_sell,hold,,mild_sell,hold,,mild_sell,sell,4300,strong_buy,hold,,hold,hold,,sell,hold,,strong_buy,hold,
2024-04-24,2.19,2.19,2.18,strong_sell,hold,,mild_sell,hold,,mild_sell,sell,2100,strong_buy,hold,,hold,hold,,sell,hold,,strong_buy,hold,
2024-04-25,2.19,2.23,2.19,mild_buy,hold,,mild_sell,hold,,hold,sell,1100,strong_buy,hold,,strong_sell,hold,,disagree,hold,,strong_sell,hold,
2024-04-26,2.23,2.28,2.21,mild_buy,hold,,mild_sell,hold,,strong_buy,hold,,strong_buy,hold,,strong_sell,hold,,buy,hold,,strong_sell,sell,31700
2024-04-29,2.29,2.42,2.26,hold,hold,,mild_sell,hold,,hold,hold,,hold,hold,,strong_sell,hold,,hold,hold,,strong_sell,hold,
2024-04-30,2.42,2.43,2.31,mild_sell,hold,,mild_sell,hold,,strong_sell,hold,,hold,hold,,mild_sell,hold,,sell,hold,,strong_sell,hold,
2024-05-06,2.45,2.42,2.36,mild_sell,hold,,mild_sell,hold,,mild_sell,sell,1100,strong_buy,hold,,hold,hold,,sell,hold,,strong_sell,hold,
2024-05-07,2.43,2.38,2.39,mild_sell,hold,,strong_sell,hold,,mild_sell,hold,,strong_buy,hold,,mild_buy,hold,,sell,hold,,strong_sell,hold,
2024-05-08,2.5,2.62,2.45,hold,hold,,strong_sell,sell,100,strong_sell,hold,,strong_sell,hold,,strong_sell,buy,15200,sell,hold,,strong_sell,hold,
2024-05-09,2.63,2.55,2.48,hold,hold,,strong_sell,hold,,strong_sell,hold,,strong_sell,sell,25300,strong_buy,sell,15200,sell,hold,,strong_sell,hold,
2024-05-10,2.52,2.56,2.51,hold,hold,,strong_sell,hold,,strong_sell,hold,,strong_sell,hold,,strong_sell,hold,,sell,hold,,strong_sell,hold,
2024-05-13,2.51,2.47,2.52,mild_sell,hold,,strong_sell,hold,,strong_sell,hold,,strong_buy,hold,,strong_buy,hold,,sell,hold,,strong_sell,hold,
2024-05-14,2.45,2.43,2.53,mild_sell,hold,,strong_sell,hold,,strong_sell,hold,,strong_buy,buy,27100,mild_buy,buy,31800,sell,hold,,strong_sell,hold,
2024-05-15,2.43,2.4,2.48,mild_buy,hold,,strong_sell,hold,,mild_buy,hold,,strong_buy,hold,,mild_buy,hold,,buy,hold,,strong_sell,hold,
2024-05-16,2.39,2.41,2.45,mild_buy,buy,22600,strong_sell,hold,,mild_buy,buy,15700,strong_buy,hold,,hold,hold,,buy,buy,28400,strong_buy,hold,
2024-05-17,2.41,2.45,2.43,mild_buy,buy,11200,strong_sell,hold,,strong_sell,buy,7700,strong_buy,hold,,strong_sell,hold,,sell,hold,,strong_sell,buy,29300
2024-05-20,2.46,2.42,2.42,mild_buy,hold,,strong_sell,hold,,strong_buy,sell,23400,strong_buy,hold,,mild_buy,sell,31800,buy,sell,28400,strong_buy,sell,29300
2024-05-21,2.41,2.41,2.42,mild_buy,buy,5600,strong_buy,hold,,mild_buy,buy,31700,strong_buy,hold,,hold,buy,16200,buy,buy,28900,hold,buy,29900
2024-05-22,2.42,2.45,2.43,mild_buy,buy,2800,strong_buy,buy,32500,hold,hold,,strong_buy,hold,,strong_sell,hold,,buy,hold,,strong_buy,hold,
2024-05-23,2.45,2.39,2.42,mild_buy,hold,,strong_buy,hold,,strong_sell,hold,,strong_buy,hold,,strong_buy,sell,16200,buy,hold,,strong_sell,hold,
2024-05-24,2.38,2.37,2.41,strong_sell,buy,1400,strong_buy,hold,,mild_sell,sell,31700,strong_buy,hold,,mild_buy,buy,33100,buy,hold,,strong_buy,sell,29900
2024-05-27,2.38,2.35,2.39,strong_sell,sell,43600,strong_buy,hold,,hold,hold,,strong_buy,hold,,mild_buy,hold,,buy,hold,,hold,buy,29800
2024-05-28,2.36,2.45,2.4,mild_buy,hold,,strong_buy,hold,,strong_buy,hold,,strong_buy,hold,,strong_sell,hold,,buy,hold,,mild_sell,hold,
2024-05-29,2.42,2.39,2.39,mild_buy,hold,,strong_buy,hold,,strong_buy,hold,,strong_buy,hold,,strong_buy,sell,33100,buy,hold,,strong_buy,sell,14900
2024-05-30,2.38,2.4,2.39,mild_buy,hold,,strong_buy,hold,,strong_sell,hold,,strong_buy,hold,,mild_sell,hold,,buy,hold,,strong_sell,hold,
2024-05-31,2.42,2.63,2.44,hold,hold,,strong_buy,hold,,strong_buy,hold,,hold,hold,,strong_sell,hold,,disagree,hold,,strong_sell,sell,14900
2024-06-03,2.63,2.89,2.55,hold,hold,,strong_buy,hold,,strong_sell,hold,,strong_sell,hold,,strong_sell,hold,,sell,hold,,strong_sell,hold,
2024-06-04,2.9,2.72,2.61,hold,hold,,strong_buy,hold,,strong_sell,hold,,mild_buy,sell,27100,strong_buy,hold,,buy,sell,28900,strong_sell,hold,
2024-06-05,2.72,2.63,2.65,mild_sell,hold,,strong_sell,hold,,strong_buy,hold,,strong_buy,hold,,mild_buy,hold,,buy,hold,,mild_sell,hold,
2024-06-06,2.64,2.52,2.68,mild_sell,hold,,strong_sell,sell,32500,mild_sell,buy,28500,strong_buy,buy,29700,strong_buy,buy,15100,sell,buy,31700,strong_buy,hold,
2024-06-07,2.55,2.56,2.66,mild_sell,hold,,strong_sell,hold,,strong_buy,sell,14200,strong_buy,hold,,strong_sell,buy,15700,sell,sell,31700,strong_sell,buy,28300
2024-06-11,2.56,2.68,2.62,mild_sell,hold,,strong_sell,hold,,strong_sell,buy,14200,strong_buy,hold,,strong_sell,sell,30800,sell,hold,,strong_sell,sell,28300
2024-06-12,2.67,2.67,2.61,mild_sell,hold,,strong_sell,hold,,strong_sell,sell,28500,strong_buy,hold,,hold,hold,,sell,hold,,strong_sell,hold,
2024-06-13,2.66,2.68,2.62,mild_sell,hold,,strong_sell,hold,,strong_sell,hold,,strong_buy,hold,,mild_sell,hold,,sell,hold,,strong_sell,hold,
2024-06-14,2.67,2.8,2.68,mild_sell,hold,,strong_buy,hold,,strong_sell,hold,,strong_buy,hold,,strong_sell,hold,,sell,hold,,strong_sell,hold,
2024-06-17,2.7,2.72,2.71,mild_sell,hold,,strong_buy,hold,,strong_buy,hold,,strong_buy,hold,,strong_buy,hold,,buy,hold,,strong_buy,hold,
2024-06-18,2.72,2.82,2.74,mild_sell,hold,,strong_buy,hold,,strong_sell,hold,,strong_buy,hold,,strong_sell,hold,,sell,hold,,strong_sell,hold,
2024-06-19,2.86,2.89,2.78,mild_sell,hold,,strong_buy,hold,,strong_buy,hold,,strong_buy,hold,,strong_sell,hold,,buy,hold,,strong_sell,hold,
2024-06-20,2.95,2.76,2.8,mild_sell,hold,,strong_buy,hold,,strong_sell,hold,,strong_buy,hold,,strong_buy,hold,,buy,hold,,strong_sell,hold,
2024-06-21,2.77,2.75,2.79,mild_sell,hold,,strong_buy,buy,30900,strong_buy,hold,,strong_buy,hold,,hold,buy,28500,buy,buy,29200,strong_buy,hold,
2024-06-24,2.7,2.61,2.77,strong_buy,hold,,strong_buy,hold,,mild_sell,buy,28100,strong_buy,hold,,strong_buy,hold,,buy,hold,,strong_buy,buy,26800
2024-06-25,2.61,2.68,2.74,mild_buy,buy,41000,strong_buy,hold,,mild_sell,sell,14000,strong_buy,hold,,strong_sell,hold,,buy,hold,,strong_buy,hold,
2024-06-26,2.65,2.62,2.68,strong_buy,hold,,strong_buy,hold,,mild_sell,sell,7000,strong_buy,hold,,strong_buy,sell,28500,buy,hold,,strong_buy,hold,
2024-06-27,2.6,2.48,2.63,strong_buy,hold,,strong_buy,hold,,mild_sell,sell,3500,strong_buy,hold,,strong_buy,buy,29000,buy,hold,,strong_buy,hold,
2024-06-28,2.48,2.48,2.57,strong_buy,hold,,strong_buy,buy,100,mild_buy,sell,1800,strong_buy,hold,,mild_buy,hold,,buy,hold,,strong_buy,hold,
2024-07-01,2.49,2.39,2.53,strong_buy,hold,,strong_buy,hold,,strong_buy,buy,13800,strong_buy,hold,,strong_buy,hold,,buy,hold,,strong_buy,hold,
2024-07-02,2.39,2.37,2.47,strong_buy,hold,,strong_buy,hold,,strong_sell,buy,14300,strong_buy,buy,100,mild_buy,hold,,buy,hold,,strong_buy,hold,
2024-07-03,2.35,2.38,2.42,strong_buy,hold,,strong_buy,hold,,strong_sell,sell,29900,strong_buy,hold,,hold,hold,,buy,hold,,strong_buy,hold,
2024-07-04,2.35,2.3,2.38,strong_buy,hold,,strong_buy,hold,,strong_sell,hold,,strong_buy,hold,,strong_buy,hold,,buy,hold,,strong_buy,hold,
2024-07-05,2.29,2.26,2.34,strong_buy,hold,,strong_buy,hold,,strong_sell,hold,,strong_buy,hold,,strong_buy,hold,,buy,hold,,strong_buy,hold,
2024-07-08,2.25,2.18,2.3,strong_buy,hold,,strong_buy,hold,,strong_buy,hold,,strong_buy,hold,,strong_buy,hold,,buy,hold,,strong_buy,hold,
2024-07-09,2.18,2.18,2.26,strong_buy,hold,,strong_buy,hold,,strong_sell,buy,32200,strong_buy,hold,,mild_buy,hold,,buy,hold,,strong_buy,hold,
2024-07-10,2.16,2.14,2.21,strong_buy,hold,,strong_buy,hold,,strong_sell,sell,32200,strong_buy,hold,,strong_buy,hold,,buy,hold,,strong_buy,hold,
2024-07-11,2.19,2.19,2.19,strong_buy,hold,,strong_buy,hold,,strong_sell,hold,,strong_buy,hold,,strong_sell,hold,,buy,hold,,strong_buy,hold,
2024-07-12,2.2,2.18,2.17,strong_buy,hold,,strong_buy,hold,,mild_buy,hold,,strong_buy,hold,,mild_buy,sell,29000,buy,hold,,strong_buy,hold,
2024-07-15,2.16,2.14,2.17,strong_buy,hold,,strong_buy,hold,,mild_buy,hold,,strong_buy,hold,,strong_buy,hold,,buy,hold,,strong_buy,hold,
2024-07-16,2.12,2.14,2.16,strong_buy,hold,,strong_buy,hold,,mild_sell,buy,16400,strong_buy,hold,,hold,buy,30100,buy,hold,,strong_buy,hold,
2024-07-17,2.15,2.23,2.18,strong_buy,hold,,strong_buy,hold,,strong_sell,sell,8200,strong_buy,hold,,strong_sell,hold,,buy,hold,,strong_buy,hold,
2024-07-18,2.22,2.35,2.21,mild_buy,hold,,strong_buy,hold,,mild_sell,sell,8200,strong_buy,hold,,strong_sell,sell,30100,buy,hold,,strong_sell,hold,
2024-07-19,2.32,2.26,2.22,mild_buy,hold,,strong_sell,hold,,mild_sell,hold,,strong_buy,hold,,strong_buy,hold,,buy,hold,,strong_buy,sell,26800
2024-07-22,2.25,2.25,2.25,mild_buy,hold,,strong_sell,sell,31000,strong_buy,hold,,strong_buy,hold,,hold,hold,,buy,hold,,strong_sell,hold,
2024-07-23,2.25,2.23,2.26,mild_buy,hold,,strong_sell,hold,,strong_buy,hold,,strong_buy,hold,,mild_buy,hold,,buy,hold,,strong_sell,hold,
2024-07-24,2.21,2.16,2.25,mild_buy,hold,,strong_sell,hold,,strong_sell,buy,32000,strong_buy,hold,,strong_buy,buy,15100,buy,hold,,strong_sell,hold,
2024-07-25,2.13,2.17,2.21,mild_buy,hold,,strong_sell,hold,,mild_buy,sell,32000,strong_buy,hold,,hold,buy,15600,buy,hold,,strong_buy,hold,
2024-07-26,2.16,2.18,2.2,mild_buy,hold,,strong_sell,hold,,mild_sell,buy,15700,strong_buy,hold,,hold,hold,,disagree,hold,,strong_sell,buy,28800
2024-07-29,2.19,2.17,2.18,mild_buy,hold,,strong_sell,hold,,mild_buy,sell,7800,strong_buy,hold,,hold,hold,,buy,hold,,strong_sell,sell,28800
2024-07-30,2.16,2.19,2.17,mild_buy,hold,,strong_sell,hold,,mild_sell,buy,11800,strong_buy,hold,,mild_sell,hold,,sell,hold,,strong_sell,hold,
2024-07-31,2.18,2.26,2.19,mild_buy,hold,,strong_sell,hold,,mild_sell,sell,9800,strong_buy,hold,,strong_sell,sell,15300,sell,sell,29200,strong_sell,hold,
2024-08-01,2.26,2.22,2.2,mild_buy,hold,,strong_sell,hold,,mild_sell,sell,4900,strong_buy,hold,,mild_buy,sell,15400,buy,hold,,strong_buy,hold,
2024-08-02,2.21,2.23,2.21,mild_buy,hold,,strong_buy,hold,,hold,sell,2500,strong_buy,hold,,mild_sell,hold,,buy,hold,,strong_sell,hold,
2024-08-05,2.22,2.2,2.22,mild_buy,hold,,strong_sell,hold,,mild_sell,hold,,strong_buy,hold,,mild_buy,hold,,buy,hold,,strong_buy,hold,
2024-08-06,2.22,2.28,2.24,mild_buy,hold,,strong_sell,hold,,strong_sell,sell,1200,strong_buy,hold,,strong_sell,buy,15300,sell,buy,28700,strong_sell,buy,28300
2024-08-07,2.3,2.51,2.29,hold,hold,,strong_sell,hold,,strong_sell,sell,1300,strong_sell,hold,,strong_sell,sell,15300,sell,sell,28700,strong_sell,sell,28300
2024-08-08,2.6,2.76,2.4,hold,hold,,strong_sell,hold,,mild_buy,hold,,strong_sell,sell,29800,strong_sell,hold,,sell,hold,,strong_sell,hold,
2024-08-09,2.77,2.7,2.49,hold,hold,,strong_sell,hold,,strong_sell,hold,,strong_sell,hold,,strong_buy,hold,,sell,hold,,strong_sell,hold,
2024-08-12,2.68,2.43,2.54,hold,hold,,strong_sell,hold,,mild_sell,hold,,strong_sell,hold,,strong_buy,hold,,sell,hold,,strong_sell,hold,
2024-08-13,2.4,2.37,2.55,mild_sell,hold,,strong_sell,hold,,strong_sell,hold,,strong_buy,hold,,hold,buy,28900,sell,hold,,strong_buy,hold,
2024-08-14,2.36,2.35,2.52,mild_sell,sell,20500,strong_sell,hold,,mild_sell,hold,,strong_buy,buy,32800,hold,hold,,sell,hold,,strong_buy,buy,27600
2024-08-15,2.33,2.37,2.44,mild_sell,sell,10200,strong_sell,hold,,strong_buy,hold,,strong_buy,hold,,mild_sell,hold,,sell,hold,,strong_sell,hold,
2024-08-16,2.37,2.26,2.36,mild_buy,sell,5100,strong_sell,hold,,mild_sell,buy,29200,strong_buy,hold,,strong_buy,sell,14400,buy,hold,,strong_buy,sell,27600
2024-08-19,2.25,2.28,2.33,mild_buy,buy,18700,strong_sell,hold,,mild_sell,sell,14600,strong_buy,hold,,mild_sell,buy,15100,sell,buy,29300,strong_buy,buy,29000
2024-08-20,2.28,2.25,2.3,strong_buy,buy,9200,strong_sell,hold,,mild_sell,sell,7300,strong_buy,hold,,mild_buy,sell,14800,buy,sell,29300,strong_buy,hold,
2024-08-21,2.24,2.26,2.28,strong_buy,buy,9500,strong_buy,hold,,mild_sell,sell,3600,strong_buy,hold,,hold,buy,7500,buy,buy,29800,strong_buy,hold,
2024-08-22,2.25,2.2,2.25,strong_buy,hold,,strong_buy,buy,30900,mild_buy,sell,1800,strong_buy,hold,,strong_buy,hold,,buy,hold,,strong_buy,hold,
2024-08-23,2.2,2.23,2.24,strong_buy,hold,,strong_buy,hold,,mild_buy,buy,14000,strong_buy,hold,,mild_sell,buy,7700,buy,hold,,strong_buy,hold,
2024-08-26,2.2,2.22,2.23,strong_buy,hold,,strong_buy,hold,,strong_buy,buy,7000,strong_buy,hold,,mild_buy,sell,15000,buy,hold,,strong_buy,hold,
2024-08-27,2.2,2.16,2.21,strong_buy,hold,,strong_buy,hold,,strong_buy,buy,7000,strong_buy,hold,,strong_buy,buy,7500,buy,hold,,strong_buy,hold,
2024-08-28,2.18,2.21,2.2,strong_buy,hold,,strong_buy,hold,,mild_sell,hold,,strong_buy,hold,,strong_sell,buy,7600,buy,hold,,strong_buy,hold,
2024-08-29,2.19,2.25,2.21,strong_buy,hold,,strong_buy,hold,,mild_sell,sell,14900,strong_buy,hold,,mild_sell,sell,30100,buy,hold,,strong_buy,hold,
2024-08-30,2.24,2.34,2.24,mild_buy,hold,,strong_buy,hold,,hold,sell,7500,strong_buy,hold,,strong_sell,hold,,buy,hold,,strong_sell,hold,
2024-09-02,2.35,2.26,2.24,mild_buy,hold,,strong_buy,hold,,mild_sell,hold,,strong_buy,hold,,strong_buy,hold,,buy,hold,,strong_buy,sell,29000
2024-09-03,2.26,2.25,2.26,mild_buy,hold,,strong_buy,hold,,mild_sell,sell,3700,strong_buy,hold,,hold,hold,,buy,hold,,strong_buy,hold,
2024-09-04,2.23,2.25,2.27,mild_buy,hold,,strong_buy,hold,,strong_buy,sell,1900,strong_buy,hold,,hold,hold,,buy,hold,,strong_buy,buy,30600
2024-09-05,2.24,2.3,2.28,mild_buy,hold,,strong_buy,hold,,strong_buy,buy,27600,strong_buy,hold,,strong_sell,hold,,buy,hold,,strong_sell,hold,
2024-09-06,2.28,2.28,2.27,mild_buy,hold,,strong_buy,hold,,mild_sell,hold,,strong_buy,hold,,mild_buy,hold,,buy,hold,,strong_sell,sell,30600
2024-09-09,2.27,2.32,2.28,mild_buy,hold,,strong_buy,hold,,strong_buy,sell,14700,strong_buy,hold,,strong_sell,hold,,buy,hold,,hold,hold,
2024-09-10,2.32,2.27,2.28,mild_buy,hold,,strong_buy,hold,,strong_buy,hold,,strong_buy,hold,,strong_buy,hold,,buy,hold,,strong_sell,hold,
2024-09-11,2.26,2.26,2.29,mild_buy,hold,,strong_buy,hold,,mild_sell,buy,14800,strong_buy,hold,,hold,buy,29100,buy,hold,,strong_sell,hold,
2024-09-12,2.27,2.26,2.28,mild_buy,hold,,strong_buy,hold,,mild_sell,sell,14800,strong_buy,hold,,hold,hold,,buy,hold,,strong_sell,hold,
2024-09-13,2.25,2.25,2.27,mild_buy,hold,,strong_buy,hold,,mild_sell,sell,7400,strong_buy,hold,,hold,hold,,buy,hold,,strong_buy,hold,
2024-09-18,2.25,2.23,2.25,mild_buy,hold,,strong_buy,hold,,hold,sell,3700,strong_buy,hold,,mild_buy,hold,,buy,hold,,strong_buy,buy,30900
2024-09-19,2.25,2.3,2.26,mild_buy,hold,,strong_buy,hold,,strong_buy,hold,,strong_buy,hold,,strong_sell,hold,,buy,hold,,mild_buy,hold,
2024-09-20,2.29,2.28,2.26,mild_buy,hold,,strong_buy,hold,,strong_sell,hold,,strong_buy,hold,,hold,sell,29100,buy,hold,,strong_sell,hold,
2024-09-23,2.27,2.25,2.26,mild_buy,hold,,strong_buy,hold,,mild_sell,sell,3700,strong_buy,hold,,mild_buy,hold,,buy,hold,,hold,sell,30900
2024-09-24,2.48,2.48,2.31,mild_sell,hold,,strong_buy,hold,,strong_sell,hold,,strong_buy,hold,,strong_sell,buy,13400,sell,hold,,strong_sell,hold,
2024-09-25,2.73,2.73,2.41,mild_sell,sell,21300,strong_buy,hold,,strong_sell,hold,,strong_buy,hold,,strong_sell,sell,13400,sell,sell,29800,strong_sell,hold,
2024-09-26,3.0,3.0,2.55,hold,sell,10600,strong_buy,hold,,mild_buy,hold,,strong_sell,hold,,strong_sell,hold,,disagree,hold,,strong_sell,hold,
2024-09-27,3.3,3.3,2.75,mild_sell,hold,,strong_buy,hold,,strong_sell,hold,,strong_buy,sell,32800,strong_sell,hold,,sell,hold,,strong_sell,hold,
2024-09-30,3.63,3.63,3.03,mild_sell,sell,5300,strong_buy,hold,,strong_sell,hold,,mild_buy,hold,,strong_sell,hold,,sell,hold,,strong_sell,hold,
2024-10-08,3.99,3.99,3.33,hold,sell,2700,strong_buy,hold,,strong_sell,hold,,strong_sell,hold,,strong_sell,hold,,sell,hold,,strong_sell,hold,
2024-10-09,3.9,3.59,3.5,hold,hold,,strong_buy,hold,,strong_sell,hold,,strong_sell,hold,,strong_buy,hold,,disagree,hold,,strong_sell,hold,
2024-10-10,3.42,3.23,3.55,mild_sell,hold,,strong_sell,hold,,strong_sell,hold,,strong_sell,hold,,strong_buy,hold,,sell,hold,,strong_sell,hold,
2024-10-11,3.05,2.91,3.47,mild_sell,sell,1300,strong_sell,sell,30900,mild_sell,hold,,strong_buy,hold,,strong_buy,buy,22900,sell,hold,,strong_sell,hold,
2024-10-14,2.85,2.99,3.34,mild_sell,sell,700,strong_sell,hold,,strong_buy,hold,,strong_buy,buy,37900,strong_sell,hold,,sell,hold,,strong_sell,hold,
2024-10-15,2.95,3.11,3.17,mild_sell,sell,300,strong_sell,hold,,mild_sell,buy,22700,strong_buy,hold,,strong_sell,sell,22900,sell,hold,,strong_sell,hold,
