gradedate,firm,tograde,fromgrade,action,pricetargetaction,currentpricetarget,priorpricetarget
2024-12-19 17:47:34,Piper Sandler,Overweight,Overweight,main,Lowers,127.0,138.0
2025-01-13 14:44:23,Truist Securities,Hold,Hold,main,Raises,119.0,117.0
2025-02-03 15:20:58,Wells Fargo,Overweight,Overweight,main,Lowers,135.0,136.0
2025-02-03 16:27:31,RBC Capital,Sector Perform,Sector Perform,reit,Maintains,115.0,115.0
2025-03-18 12:39:34,Barclays,Overweight,Overweight,main,Lowers,135.0,137.0
2025-03-27 16:52:28,Morgan Stanley,Overweight,Overweight,main,Lowers,138.0,141.0
2025-04-03 14:30:57,Mizuho,Neutral,Neutral,main,Lowers,129.0,131.0
2025-04-07 19:19:00,UBS,Buy,Buy,main,Lowers,135.0,146.0
2025-04-11 21:48:18,Scotiabank,Sector Outperform,Sector Outperform,main,Lowers,115.0,140.0
2025-04-14 21:40:13,UBS,Buy,Buy,main,Lowers,131.0,135.0
2025-04-23 22:26:03,Barclays,Overweight,Overweight,main,Lowers,130.0,135.0
2025-05-05 13:20:04,Barclays,Overweight,Overweight,main,Lowers,127.0,130.0
2025-05-05 15:32:39,RBC Capital,Sector Perform,Sector Perform,main,Lowers,105.0,115.0
2025-05-13 14:13:52,Mizuho,Neutral,Neutral,main,Lowers,124.0,129.0
2025-05-13 16:08:09,Piper Sandler,Overweight,Overweight,main,Lowers,125.0,127.0
2025-06-26 14:25:58,Wells Fargo,Overweight,Overweight,main,Raises,127.0,126.0
2025-07-02 16:58:56,Piper Sandler,Overweight,Overweight,main,Raises,131.0,125.0
2025-07-08 15:53:41,Piper Sandler,Overweight,Overweight,main,Raises,134.0,131.0
2025-07-11 15:27:36,Scotiabank,Sector Outperform,Sector Outperform,main,Raises,125.0,115.0
2025-08-01 10:24:08,JP Morgan,Overweight,Overweight,main,Lowers,124.0,125.0
2025-08-04 14:39:50,Morgan Stanley,Overweight,Overweight,main,Raises,135.0,134.0
2025-08-05 10:18:44,HSBC,Hold,Hold,main,Raises,120.0,119.0
2025-08-08 10:15:59,Goldman Sachs,Neutral,Neutral,reit,Maintains,117.0,117.0
2025-08-18 14:59:43,Piper Sandler,Overweight,Overweight,main,Raises,145.0,134.0
2025-08-20 13:28:31,Melius Research,Hold,,init,Announces,111.0,0.0
2025-08-20 18:30:21,UBS,Buy,Buy,main,Raises,143.0,130.0
2025-09-10 14:20:41,B of A Securities,Neutral,Neutral,main,Raises,120.0,113.0
2025-09-15 15:00:02,Mizuho,Neutral,Neutral,main,Lowers,123.0,124.0
2025-10-07 15:29:22,Barclays,Overweight,Overweight,main,Lowers,126.0,127.0
2025-10-09 14:50:01,Scotiabank,Sector Outperform,Sector Outperform,main,Raises,128.0,125.0
2025-10-13 14:20:57,UBS,Buy,Buy,main,Raises,145.0,143.0
2025-10-17 12:16:46,Wells Fargo,Overweight,,init,Announces,156.0,0.0
2025-11-03 16:40:51,Scotiabank,Sector Outperform,Sector Outperform,main,Raises,155.0,128.0
2025-11-10 13:06:35,Piper Sandler,Overweight,Overweight,main,Raises,144.0,141.0
2025-12-10 13:51:30,Morgan Stanley,Overweight,Overweight,main,Raises,137.0,135.0
2025-12-10 18:49:42,Jefferies,Buy,Buy,main,Raises,148.0,146.0
2025-12-10 19:26:48,Citigroup,Neutral,Neutral,main,Raises,118.0,115.0
2025-12-11 11:58:06,B of A Securities,Neutral,Neutral,main,Lowers,118.0,119.0
2025-12-11 17:05:59,Wells Fargo,Overweight,Overweight,main,Raises,158.0,156.0
2025-12-12 12:43:40,Mizuho,Neutral,Neutral,main,Raises,132.0,129.0
2025-12-12 16:41:25,TD Cowen,Buy,Buy,main,Raises,135.0,128.0
2026-01-05 13:55:28,Bernstein,Outperform,Outperform,main,Lowers,137.0,142.0
2026-01-06 13:11:44,Freedom Broker,Sell,Hold,down,Maintains,123.0,123.0
2026-01-08 14:47:33,Piper Sandler,Overweight,Overweight,main,Lowers,142.0,144.0
2026-01-21 18:17:15,Barclays,Overweight,Overweight,main,Raises,140.0,130.0
2026-01-23 17:27:58,Morgan Stanley,Overweight,Overweight,main,Lowers,134.0,137.0
2026-01-28 11:39:45,B of A Securities,Neutral,Neutral,main,Raises,135.0,129.0
2026-02-02 15:29:20,Wells Fargo,Overweight,Overweight,main,Lowers,156.0,158.0
2026-02-02 16:51:58,RBC Capital,Sector Perform,Sector Perform,main,Raises,150.0,145.0
2026-02-03 13:31:07,Barclays,Overweight,Overweight,main,Raises,145.0,140.0
2026-02-03 14:21:59,TD Cowen,Buy,Buy,main,Raises,145.0,135.0
2026-02-24 14:37:06,Wells Fargo,Overweight,Overweight,main,Raises,183.0,156.0
2026-03-02 12:49:58,B of A Securities,Neutral,Neutral,main,Raises,151.0,135.0
2026-03-02 18:27:24,Citigroup,Neutral,Neutral,main,Raises,150.0,118.0
2026-03-12 16:28:50,Piper Sandler,Overweight,Overweight,main,Raises,186.0,145.0
2026-03-16 15:15:56,Barclays,Overweight,Overweight,main,Raises,163.0,145.0
2026-03-17 17:25:57,Mizuho,Neutral,Neutral,main,Raises,162.0,140.0
2026-03-20 11:15:14,HSBC,Hold,Hold,main,Raises,158.0,135.0
2026-03-27 15:45:35,Morgan Stanley,Overweight,Overweight,main,Raises,172.0,134.0
2026-04-02 15:47:06,Citigroup,Neutral,Neutral,main,Raises,175.0,150.0
2026-04-08 16:53:51,Wolfe Research,Outperform,Outperform,main,Lowers,153.0,158.0
2026-04-09 13:04:39,Wells Fargo,Overweight,Overweight,main,Raises,185.0,183.0
2026-04-09 15:21:40,Jefferies,Buy,Buy,main,Raises,184.0,178.0
2026-04-09 15:24:06,RBC Capital,Sector Perform,Sector Perform,main,Raises,180.0,160.0
2026-04-09 17:34:38,Piper Sandler,Overweight,Overweight,main,Lowers,182.0,186.0
2026-04-09 19:04:15,JP Morgan,Overweight,Overweight,main,Raises,170.0,140.0
2026-04-10 15:25:30,TD Cowen,Buy,Buy,main,Lowers,172.0,175.0
2026-04-17 14:15:17,Morgan Stanley,Overweight,Overweight,main,Lowers,171.0,172.0
2026-04-17 17:59:37,BNP Paribas,Neutral,Underperform,up,Raises,165.0,125.0
2026-04-21 14:39:58,Wolfe Research,Peer Perform,Outperform,down,,0.0,0.0
2026-04-22 16:21:44,Scotiabank,Sector Outperform,Sector Outperform,main,Raises,163.0,128.0
2026-05-04 20:31:24,UBS,Buy,Buy,main,Raises,174.0,171.0
2026-05-05 14:55:15,RBC Capital,Sector Perform,Sector Perform,reit,Maintains,180.0,180.0
2026-05-11 19:32:22,Bernstein,Outperform,Outperform,main,Lowers,182.0,195.0
2026-05-26 19:07:32,Barclays,Overweight,Overweight,main,Raises,182.0,163.0
2026-05-27 13:03:36,Mizuho,Neutral,Neutral,main,Raises,175.0,159.0
2026-06-16 09:10:28,B of A Securities,Buy,Neutral,up,Announces,154.0,0.0
2026-06-29 17:21:22,Morgan Stanley,Overweight,Overweight,main,Lowers,168.0,171.0
2026-07-02 16:07:03,TD Cowen,Buy,Buy,main,Lowers,155.0,172.0
