gradedate,firm,tograde,fromgrade,action,pricetargetaction,currentpricetarget,priorpricetarget
2023-12-04 10:18:56,Barclays,Equal-Weight,Underweight,up,Raises,107.0,98.0
2023-12-19 13:32:10,Wells Fargo,Equal-Weight,Equal-Weight,main,Raises,112.0,100.0
2024-01-24 15:07:56,Wells Fargo,Equal-Weight,Equal-Weight,main,Lowers,105.0,112.0
2024-01-24 16:01:30,RBC Capital,Underperform,Underperform,main,Raises,87.0,83.0
2024-01-24 17:01:53,Mizuho,Neutral,Neutral,main,Lowers,105.0,120.0
2024-01-24 19:23:10,Citigroup,Neutral,Neutral,main,Lowers,104.0,117.0
2024-03-07 10:37:50,RBC Capital,Underperform,Underperform,main,Lowers,84.0,85.0
2024-03-11 10:55:14,Barclays,Equal-Weight,Equal-Weight,main,Raises,111.0,110.0
2024-03-19 09:57:55,Barclays,Overweight,Equal-Weight,up,Raises,126.0,111.0
2024-03-20 14:47:21,RBC Capital,Underperform,Underperform,reit,Maintains,84.0,84.0
2024-03-27 17:23:56,Mizuho,Neutral,Neutral,main,Maintains,105.0,105.0
2024-04-02 10:37:35,B of A Securities,Neutral,Neutral,main,Lowers,100.0,110.0
2024-04-02 18:46:34,Barclays,Overweight,Overweight,main,Lowers,107.0,126.0
2024-04-02 19:34:54,RBC Capital,Underperform,Underperform,main,Lowers,78.0,84.0
2024-04-08 22:24:50,Citigroup,Neutral,Neutral,main,Raises,98.0,95.31
2024-04-17 14:50:09,JP Morgan,Neutral,Neutral,main,Lowers,110.0,118.0
2024-05-01 14:14:56,JP Morgan,Overweight,Neutral,up,Raises,111.0,110.0
2024-05-01 15:53:21,UBS,Neutral,Neutral,main,Raises,100.0,98.0
2024-05-01 16:54:57,RBC Capital,Underperform,Underperform,main,Raises,87.0,78.0
2024-05-01 18:37:08,Citigroup,Neutral,Neutral,main,Raises,100.0,98.0
2024-05-10 10:26:51,HSBC,Buy,Hold,up,Raises,115.0,91.13
2024-05-16 18:50:37,Vertical Research,Buy,Hold,up,Raises,140.0,92.0
2024-05-28 11:52:15,Barclays,Overweight,Overweight,main,Raises,118.0,112.0
2024-06-07 11:00:37,B of A Securities,Buy,Neutral,up,Raises,120.0,105.0
2024-06-13 09:43:51,Wolfe Research,Outperform,Peer Perform,up,Announces,125.0,0.0
2024-07-10 15:31:44,Wells Fargo,Equal-Weight,Equal-Weight,main,Raises,110.0,100.0
2024-07-11 00:02:11,Barclays,Overweight,Overweight,main,Raises,120.0,118.0
2024-07-29 14:37:36,RBC Capital,Underperform,Underperform,main,Raises,95.0,93.0
2024-07-29 16:22:04,B of A Securities,Buy,Buy,main,Raises,143.0,120.0
2024-07-29 16:33:05,Barclays,Overweight,Overweight,main,Raises,145.0,120.0
2024-07-29 16:52:52,Citigroup,Neutral,Neutral,main,Raises,133.0,100.0
2024-07-30 16:50:11,Argus Research,Buy,Hold,up,Announces,145.0,0.0
2024-07-31 11:42:12,Deutsche Bank,Buy,Hold,up,Raises,150.0,110.0
2024-09-06 13:28:49,Morgan Stanley,Underweight,,init,Announces,125.0,0.0
2024-10-02 18:13:16,Barclays,Overweight,Overweight,main,Raises,160.0,145.0
2024-10-07 20:06:16,Wells Fargo,Equal-Weight,Equal-Weight,main,Raises,140.0,130.0
2024-10-17 13:17:03,Mizuho,Neutral,Neutral,main,Raises,146.0,105.0
2024-10-22 15:31:08,Melius Research,Buy,Hold,up,Announces,180.0,0.0
2024-10-23 13:17:59,Barclays,Overweight,Overweight,main,Raises,165.0,160.0
2024-10-23 17:22:10,B of A Securities,Buy,Buy,main,Raises,160.0,143.0
2024-10-23 18:34:40,RBC Capital,Underperform,Underperform,main,Raises,100.0,99.0
2024-10-28 13:34:10,JP Morgan,Overweight,Overweight,main,Raises,165.0,160.0
2024-11-13 18:19:09,UBS,Buy,Neutral,up,Raises,184.0,130.0
2025-01-03 16:41:39,RBC Capital,Underperform,Underperform,main,Lowers,96.0,100.0
2025-01-08 13:28:23,Barclays,Overweight,Overweight,main,Lowers,161.0,165.0
2025-01-15 14:00:56,JP Morgan,Overweight,Overweight,main,Lowers,162.0,165.0
2025-01-22 11:12:56,Wells Fargo,Overweight,Equal-Weight,up,Raises,170.0,140.0
2025-01-22 12:03:51,JP Morgan,Overweight,Overweight,main,Raises,165.0,162.0
2025-01-22 12:06:22,Barclays,Overweight,Overweight,main,Raises,165.0,161.0
2025-01-22 12:50:45,Citigroup,Neutral,Neutral,main,Raises,152.0,142.0
2025-01-22 13:06:28,B of A Securities,Buy,Buy,main,Raises,175.0,160.0
2025-01-22 17:09:10,RBC Capital,Underperform,Underperform,reit,Maintains,96.0,96.0
2025-02-27 16:46:43,RBC Capital,Underperform,Underperform,reit,Maintains,96.0,96.0
2025-03-06 15:28:28,B of A Securities,Buy,Buy,main,Raises,179.0,175.0
2025-04-08 16:41:03,JP Morgan,Overweight,Overweight,main,Lowers,140.0,165.0
2025-04-10 15:37:01,Barclays,Overweight,Overweight,main,Lowers,160.0,165.0
2025-04-14 20:22:26,Citigroup,Neutral,Neutral,main,Lowers,142.0,152.0
2025-04-23 09:50:57,Citigroup,Neutral,Neutral,main,Lowers,141.0,142.0
2025-04-23 13:04:57,Barclays,Overweight,Overweight,main,Raises,164.0,160.0
2025-04-23 16:26:04,RBC Capital,Underperform,Underperform,main,Raises,100.0,98.0
2025-05-16 20:54:14,JP Morgan,Overweight,Overweight,main,Raises,167.0,140.0
2025-05-30 18:13:56,Citigroup,Neutral,Neutral,main,Raises,160.0,141.0
2025-07-01 13:12:37,Wells Fargo,Overweight,Overweight,main,Raises,170.0,150.0
2025-07-09 15:58:29,Barclays,Overweight,Overweight,main,Raises,170.0,164.0
2025-07-21 13:17:13,Barclays,Overweight,Overweight,main,Raises,172.0,170.0
2025-10-06 13:30:52,Wells Fargo,Overweight,Overweight,main,Raises,176.0,170.0
2025-10-09 16:45:28,Citigroup,Neutral,Neutral,main,Raises,169.0,160.0
2025-10-15 12:53:28,JP Morgan,Overweight,Overweight,main,Raises,178.0,175.0
2025-10-22 13:30:33,Wells Fargo,Overweight,Overweight,main,Raises,183.0,176.0
2025-10-22 13:44:25,RBC Capital,Underperform,Underperform,main,Raises,130.0,120.0
2025-10-22 16:59:12,Morgan Stanley,Equal-Weight,Underweight,up,Raises,160.0,130.0
2025-10-22 17:00:06,Barclays,Overweight,Overweight,main,Raises,180.0,172.0
2025-10-22 21:06:05,UBS,Buy,Buy,main,Raises,190.0,184.0
2025-12-04 16:00:32,Barclays,Overweight,Overweight,main,Raises,190.0,180.0
2025-12-08 13:30:51,Deutsche Bank,Hold,Buy,down,Lowers,178.0,199.0
2026-01-16 12:41:09,JP Morgan,Neutral,Overweight,down,Announces,182.0,0.0
2026-01-21 13:20:05,Morgan Stanley,Equal-Weight,Equal-Weight,main,Raises,165.0,160.0
2026-01-21 14:10:22,Wells Fargo,Overweight,Overweight,main,Lowers,175.0,183.0
2026-01-21 14:49:25,RBC Capital,Underperform,Underperform,main,Raises,136.0,131.0
2026-01-21 17:52:12,Deutsche Bank,Hold,Hold,main,Raises,181.0,179.0
2026-01-21 18:58:34,Citigroup,Neutral,Neutral,main,Lowers,175.0,181.0
2026-04-01 16:10:25,Wells Fargo,Overweight,Overweight,main,Lowers,160.0,175.0
2026-04-01 18:53:35,Barclays,Overweight,Overweight,main,Lowers,185.0,190.0
2026-04-13 15:36:02,Citigroup,Neutral,Neutral,main,Lowers,166.0,175.0
2026-04-22 14:10:10,RBC Capital,Underperform,Underperform,main,Lowers,133.0,134.0
2026-04-22 14:58:29,Wells Fargo,Overweight,Overweight,main,Raises,165.0,160.0
2026-06-10 16:49:10,Bernstein,Underperform,,init,Announces,131.0,0.0
